tranxData,block_num,txnid,status,key,createdAt,updatedAt,submittedby,lastactivitytimestamp,iswarning,iscritical,documenttype,ecommbusinesscode,orgtype,orderno,invoiceno,documentno,currentstage,laststage,retrycount,errors,pickedby,regimetype,declarationtype,customstatus,pickedtimestamp,authorizeddeclarant,errortype,requestid,retryrequired,ecombusinesscode,customsstatus,__collection,id,direction,ismanualretry,logisticprovider,channelidentifier
"{""_id"":""189e1660-ecfd-11f0-a197-076b2a14f8441"",""BODID"":""189e1660-ecfd-11f0-a197-076b2a14f8441"",""Key"":""189e1660-ecfd-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1767923223271,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1767923223271,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1767923223271,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002173342"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1767923223271,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE12081007"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,189e1660-ecfd-11f0-a197-076b2a14f8441,VALID,189e1660-ecfd-11f0-a197-076b2a14f8441,2026-01-09 01:47:03.271+00,2026-01-09 01:48:19.711+00,,1767923223271,f,f,DECLARATION,AE-1137349,"",FCUAE12081007,FC2526C002173342,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5700503,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""18be6fa0-ecfd-11f0-a197-076b2a14f8441"",""BODID"":""18be6fa0-ecfd-11f0-a197-076b2a14f8441"",""Key"":""18be6fa0-ecfd-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1767923223473,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1767923223473,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1767923223473,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002171609"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1767923223473,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE12096818"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,18be6fa0-ecfd-11f0-a197-076b2a14f8441,VALID,18be6fa0-ecfd-11f0-a197-076b2a14f8441,2026-01-09 01:47:03.473+00,2026-01-09 01:48:22.817+00,,1767923223473,f,f,DECLARATION,AE-1137349,"",FCUAE12096818,FC2526C002171609,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5700504,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""3be108d0-ecfd-11f0-a197-076b2a14f8441"",""BODID"":""3be108d0-ecfd-11f0-a197-076b2a14f8441"",""Key"":""3be108d0-ecfd-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1767923282419,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1767923282419,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1767923282419,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002168699"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1767923282419,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE12072370"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,3be108d0-ecfd-11f0-a197-076b2a14f8441,VALID,3be108d0-ecfd-11f0-a197-076b2a14f8441,2026-01-09 01:48:02.419+00,2026-01-09 01:48:26.245+00,,1767923282419,f,f,DECLARATION,AE-1137349,"",FCUAE12072370,FC2526C002168699,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5700505,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""3bfca720-ecfd-11f0-a197-076b2a14f8441"",""BODID"":""3bfca720-ecfd-11f0-a197-076b2a14f8441"",""Key"":""3bfca720-ecfd-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1767923282604,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1767923282604,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1767923282604,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002170717"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1767923282604,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE12093674"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,3bfca720-ecfd-11f0-a197-076b2a14f8441,VALID,3bfca720-ecfd-11f0-a197-076b2a14f8441,2026-01-09 01:48:02.604+00,2026-01-09 01:48:29.913+00,,1767923282604,f,f,DECLARATION,AE-1137349,"",FCUAE12093674,FC2526C002170717,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5700506,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""61070460-ed03-11f0-a197-076b2a14f8441"",""BODID"":""61070460-ed03-11f0-a197-076b2a14f8441"",""Key"":""61070460-ed03-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1767925921722,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1767925921722,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1767925921722,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002170890"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1767925921722,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE12073856"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,61070460-ed03-11f0-a197-076b2a14f8441,VALID,61070460-ed03-11f0-a197-076b2a14f8441,2026-01-09 02:32:01.722+00,2026-01-09 02:32:20.709+00,,1767925921722,f,f,DECLARATION,AE-1137349,"",FCUAE12073856,FC2526C002170890,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5700507,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""6124c590-ed03-11f0-a197-076b2a14f8441"",""BODID"":""6124c590-ed03-11f0-a197-076b2a14f8441"",""Key"":""6124c590-ed03-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1767925921928,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1767925921928,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1767925921928,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002172736"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1767925921928,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE11085658"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,6124c590-ed03-11f0-a197-076b2a14f8441,VALID,6124c590-ed03-11f0-a197-076b2a14f8441,2026-01-09 02:32:01.928+00,2026-01-09 02:32:24.032+00,,1767925921928,f,f,DECLARATION,AE-1137349,"",FCUAE11085658,FC2526C002172736,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5700508,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""84d71ba0-ed03-11f0-a197-076b2a14f8441"",""BODID"":""84d71ba0-ed03-11f0-a197-076b2a14f8441"",""Key"":""84d71ba0-ed03-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1767925981818,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1767925981818,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1767925981818,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002157203"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1767925981818,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE11884589_2"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,84d71ba0-ed03-11f0-a197-076b2a14f8441,VALID,84d71ba0-ed03-11f0-a197-076b2a14f8441,2026-01-09 02:33:01.818+00,2026-01-09 02:33:05.697+00,,1767925981818,f,f,DECLARATION,AE-1137349,"",FCUAE11884589_2,FC2526C002157203,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5700509,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""84f79bf0-ed03-11f0-a197-076b2a14f8441"",""BODID"":""84f79bf0-ed03-11f0-a197-076b2a14f8441"",""Key"":""84f79bf0-ed03-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1767925982016,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1767925982016,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1767925982016,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002168047"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1767925982016,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE12035381"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,84f79bf0-ed03-11f0-a197-076b2a14f8441,VALID,84f79bf0-ed03-11f0-a197-076b2a14f8441,2026-01-09 02:33:02.016+00,2026-01-09 02:33:08.92+00,,1767925982016,f,f,DECLARATION,AE-1137349,"",FCUAE12035381,FC2526C002168047,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5700510,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""f089e8a0-ed03-11f0-a197-076b2a14f8441"",""BODID"":""f089e8a0-ed03-11f0-a197-076b2a14f8441"",""Key"":""f089e8a0-ed03-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1767926162494,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1767926162494,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1767926162494,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002173330"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1767926162494,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE12084029"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,f089e8a0-ed03-11f0-a197-076b2a14f8441,VALID,f089e8a0-ed03-11f0-a197-076b2a14f8441,2026-01-09 02:36:02.494+00,2026-01-09 02:36:32.516+00,,1767926162494,f,f,DECLARATION,AE-1137349,"",FCUAE12084029,FC2526C002173330,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5700511,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""f11dc430-ed03-11f0-a197-076b2a14f8441"",""BODID"":""f11dc430-ed03-11f0-a197-076b2a14f8441"",""Key"":""f11dc430-ed03-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1767926163465,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1767926163465,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1767926163465,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002173274"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1767926163465,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE12083483"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,f11dc430-ed03-11f0-a197-076b2a14f8441,VALID,f11dc430-ed03-11f0-a197-076b2a14f8441,2026-01-09 02:36:03.465+00,2026-01-09 02:36:46.964+00,,1767926163465,f,f,DECLARATION,AE-1137349,"",FCUAE12083483,FC2526C002173274,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5700515,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""f0aade20-ed03-11f0-a197-076b2a14f8441"",""BODID"":""f0aade20-ed03-11f0-a197-076b2a14f8441"",""Key"":""f0aade20-ed03-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1767926162703,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1767926162703,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1767926162703,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002164320"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1767926162703,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE12084545_1"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,f0aade20-ed03-11f0-a197-076b2a14f8441,VALID,f0aade20-ed03-11f0-a197-076b2a14f8441,2026-01-09 02:36:02.703+00,2026-01-09 02:36:35.988+00,,1767926162703,f,f,DECLARATION,AE-1137349,"",FCUAE12084545_1,FC2526C002164320,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5700512,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""f0d34db0-ed03-11f0-a197-076b2a14f8441"",""BODID"":""f0d34db0-ed03-11f0-a197-076b2a14f8441"",""Key"":""f0d34db0-ed03-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1767926162975,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1767926162975,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1767926162975,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002172878"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1767926162975,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE12036850"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,f0d34db0-ed03-11f0-a197-076b2a14f8441,VALID,f0d34db0-ed03-11f0-a197-076b2a14f8441,2026-01-09 02:36:02.975+00,2026-01-09 02:36:39.087+00,,1767926162975,f,f,DECLARATION,AE-1137349,"",FCUAE12036850,FC2526C002172878,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5700513,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""f0f97350-ed03-11f0-a197-076b2a14f8441"",""BODID"":""f0f97350-ed03-11f0-a197-076b2a14f8441"",""Key"":""f0f97350-ed03-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1767926163231,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1767926163231,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1767926163231,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002168627"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1767926163231,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE11885755"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,f0f97350-ed03-11f0-a197-076b2a14f8441,VALID,f0f97350-ed03-11f0-a197-076b2a14f8441,2026-01-09 02:36:03.231+00,2026-01-09 02:36:43.447+00,,1767926163231,f,f,DECLARATION,AE-1137349,"",FCUAE11885755,FC2526C002168627,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5700514,1,f,AE-1137349,firstcryecomchannel
