tranxData,block_num,txnid,status,key,createdAt,updatedAt,submittedby,lastactivitytimestamp,iswarning,iscritical,documenttype,ecommbusinesscode,orgtype,orderno,invoiceno,documentno,currentstage,laststage,retrycount,errors,pickedby,regimetype,declarationtype,customstatus,pickedtimestamp,authorizeddeclarant,errortype,requestid,retryrequired,ecombusinesscode,customsstatus,__collection,id,direction,ismanualretry,logisticprovider,channelidentifier
"{""_id"":""66d2b1d0-dbd0-11f0-a197-076b2a14f8441"",""BODID"":""66d2b1d0-dbd0-11f0-a197-076b2a14f8441"",""Key"":""66d2b1d0-dbd0-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1766034857637,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1766034857637,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1766034857637,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002005089"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1766034857637,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE11851871"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,66d2b1d0-dbd0-11f0-a197-076b2a14f8441,VALID,66d2b1d0-dbd0-11f0-a197-076b2a14f8441,2025-12-18 05:14:17.637+00,2025-12-18 06:05:37.65+00,,1766034857637,f,f,DECLARATION,AE-1137349,"",FCUAE11851871,FC2526C002005089,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5381737,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""67471e80-dbd0-11f0-a197-076b2a14f8441"",""BODID"":""67471e80-dbd0-11f0-a197-076b2a14f8441"",""Key"":""67471e80-dbd0-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1766034858822,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1766034858822,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1766034858822,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002004578"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1766034858822,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE11860671"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,67471e80-dbd0-11f0-a197-076b2a14f8441,VALID,67471e80-dbd0-11f0-a197-076b2a14f8441,2025-12-18 05:14:18.822+00,2025-12-18 06:05:41.298+00,,1766034858822,f,f,DECLARATION,AE-1137349,"",FCUAE11860671,FC2526C002004578,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5381738,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""6838d180-dbd0-11f0-a197-076b2a14f8441"",""BODID"":""6838d180-dbd0-11f0-a197-076b2a14f8441"",""Key"":""6838d180-dbd0-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1766034860078,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1766034860078,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1766034860078,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002005382"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1766034860078,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE11078953"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,6838d180-dbd0-11f0-a197-076b2a14f8441,VALID,6838d180-dbd0-11f0-a197-076b2a14f8441,2025-12-18 05:14:20.078+00,2025-12-18 06:05:44.372+00,,1766034860078,f,f,DECLARATION,AE-1137349,"",FCUAE11078953,FC2526C002005382,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5381739,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""84a5e330-dbd0-11f0-a197-076b2a14f8441"",""BODID"":""84a5e330-dbd0-11f0-a197-076b2a14f8441"",""Key"":""84a5e330-dbd0-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1766034907722,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1766034907722,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1766034907722,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002007221"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1766034907722,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE11824476"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,84a5e330-dbd0-11f0-a197-076b2a14f8441,VALID,84a5e330-dbd0-11f0-a197-076b2a14f8441,2025-12-18 05:15:07.722+00,2025-12-18 06:06:11.484+00,,1766034907722,f,f,DECLARATION,AE-1137349,"",FCUAE11824476,FC2526C002007221,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5381747,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""69595cb0-dbd0-11f0-a197-076b2a14f8441"",""BODID"":""69595cb0-dbd0-11f0-a197-076b2a14f8441"",""Key"":""69595cb0-dbd0-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1766034861864,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1766034861864,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1766034861864,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002007395"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1766034861864,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE11844226"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,69595cb0-dbd0-11f0-a197-076b2a14f8441,VALID,69595cb0-dbd0-11f0-a197-076b2a14f8441,2025-12-18 05:14:21.864+00,2025-12-18 06:05:51.399+00,,1766034861864,f,f,DECLARATION,AE-1137349,"",FCUAE11844226,FC2526C002007395,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5381741,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""69dc9670-dbd0-11f0-a197-076b2a14f8441"",""BODID"":""69dc9670-dbd0-11f0-a197-076b2a14f8441"",""Key"":""69dc9670-dbd0-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1766034862797,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1766034862797,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1766034862797,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002004677"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1766034862797,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE11834668"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,69dc9670-dbd0-11f0-a197-076b2a14f8441,VALID,69dc9670-dbd0-11f0-a197-076b2a14f8441,2025-12-18 05:14:22.797+00,2025-12-18 06:05:54.493+00,,1766034862797,f,f,DECLARATION,AE-1137349,"",FCUAE11834668,FC2526C002004677,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5381742,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""d15d7f20-dc08-11f0-a197-076b2a14f8441"",""BODID"":""d15d7f20-dc08-11f0-a197-076b2a14f8441"",""Key"":""d15d7f20-dc08-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1766059088843,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1766059088843,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1766059088843,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002010543"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1766059088843,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE11869267"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,d15d7f20-dc08-11f0-a197-076b2a14f8441,VALID,d15d7f20-dc08-11f0-a197-076b2a14f8441,2025-12-18 11:58:08.843+00,2025-12-18 12:34:43.627+00,,1766059088843,f,f,DECLARATION,AE-1137349,"",FCUAE11869267,FC2526C002010543,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5382783,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""d28620a0-dc08-11f0-a197-076b2a14f8441"",""BODID"":""d28620a0-dc08-11f0-a197-076b2a14f8441"",""Key"":""d28620a0-dc08-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1766059090235,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1766059090235,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1766059090235,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002008321"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1766059090235,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE11824068"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,d28620a0-dc08-11f0-a197-076b2a14f8441,VALID,d28620a0-dc08-11f0-a197-076b2a14f8441,2025-12-18 11:58:10.235+00,2025-12-18 12:34:46.963+00,,1766059090235,f,f,DECLARATION,AE-1137349,"",FCUAE11824068,FC2526C002008321,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5382784,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""822e2c70-dbd0-11f0-a197-076b2a14f8441"",""BODID"":""822e2c70-dbd0-11f0-a197-076b2a14f8441"",""Key"":""822e2c70-dbd0-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1766034903597,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1766034903597,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1766034903597,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002005437"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1766034903597,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE11862179"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,822e2c70-dbd0-11f0-a197-076b2a14f8441,VALID,822e2c70-dbd0-11f0-a197-076b2a14f8441,2025-12-18 05:15:03.597+00,2025-12-18 06:05:57.89+00,,1766034903597,f,f,DECLARATION,AE-1137349,"",FCUAE11862179,FC2526C002005437,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5381743,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""8346a150-dbd0-11f0-a197-076b2a14f8441"",""BODID"":""8346a150-dbd0-11f0-a197-076b2a14f8441"",""Key"":""8346a150-dbd0-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1766034905572,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1766034905572,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1766034905572,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002007815"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1766034905572,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE11838926"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,8346a150-dbd0-11f0-a197-076b2a14f8441,VALID,8346a150-dbd0-11f0-a197-076b2a14f8441,2025-12-18 05:15:05.572+00,2025-12-18 06:06:04.185+00,,1766034905572,f,f,DECLARATION,AE-1137349,"",FCUAE11838926,FC2526C002007815,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5381745,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""86342450-dbd0-11f0-a197-076b2a14f8441"",""BODID"":""86342450-dbd0-11f0-a197-076b2a14f8441"",""Key"":""86342450-dbd0-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1766034910342,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1766034910342,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1766034910342,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002007758"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1766034910342,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE11860208"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,86342450-dbd0-11f0-a197-076b2a14f8441,VALID,86342450-dbd0-11f0-a197-076b2a14f8441,2025-12-18 05:15:10.342+00,2025-12-18 06:06:20.424+00,,1766034910342,f,f,DECLARATION,AE-1137349,"",FCUAE11860208,FC2526C002007758,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5381750,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""840d25a0-dbd0-11f0-a197-076b2a14f8441"",""BODID"":""840d25a0-dbd0-11f0-a197-076b2a14f8441"",""Key"":""840d25a0-dbd0-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1766034906833,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1766034906833,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1766034906833,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002007679"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1766034906833,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE11861263"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,840d25a0-dbd0-11f0-a197-076b2a14f8441,VALID,840d25a0-dbd0-11f0-a197-076b2a14f8441,2025-12-18 05:15:06.833+00,2025-12-18 06:06:07.854+00,,1766034906833,f,f,DECLARATION,AE-1137349,"",FCUAE11861263,FC2526C002007679,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5381746,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""85a774b0-dbd0-11f0-a197-076b2a14f8441"",""BODID"":""85a774b0-dbd0-11f0-a197-076b2a14f8441"",""Key"":""85a774b0-dbd0-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1766034909374,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1766034909374,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1766034909374,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002007506"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1766034909374,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE11827074"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,85a774b0-dbd0-11f0-a197-076b2a14f8441,VALID,85a774b0-dbd0-11f0-a197-076b2a14f8441,2025-12-18 05:15:09.374+00,2025-12-18 06:06:17.715+00,,1766034909374,f,f,DECLARATION,AE-1137349,"",FCUAE11827074,FC2526C002007506,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5381749,1,f,AE-1137349,firstcryecomchannel
