tranxData,block_num,txnid,status,key,createdAt,updatedAt,submittedby,lastactivitytimestamp,iswarning,iscritical,documenttype,ecommbusinesscode,orgtype,orderno,invoiceno,documentno,currentstage,laststage,retrycount,errors,pickedby,regimetype,declarationtype,customstatus,pickedtimestamp,authorizeddeclarant,errortype,requestid,retryrequired,ecombusinesscode,customsstatus,__collection,id,direction,ismanualretry,logisticprovider,channelidentifier
"{""_id"":""71ae92d0-e315-11f0-a197-076b2a14f8441"",""BODID"":""71ae92d0-e315-11f0-a197-076b2a14f8441"",""Key"":""71ae92d0-e315-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1766834169424,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1766834169424,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1766834169424,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002081719"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1766834169424,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE11960877"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,71ae92d0-e315-11f0-a197-076b2a14f8441,VALID,71ae92d0-e315-11f0-a197-076b2a14f8441,2025-12-27 11:16:09.424+00,2025-12-27 11:25:04.01+00,,1766834169424,f,f,DECLARATION,AE-1137349,"",FCUAE11960877,FC2526C002081719,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5409148,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""5c4fa300-e2e0-11f0-a197-076b2a14f8441"",""BODID"":""5c4fa300-e2e0-11f0-a197-076b2a14f8441"",""Key"":""5c4fa300-e2e0-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1766811370088,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1766811370088,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1766811370088,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002076511"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1766811370088,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE11965269"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,5c4fa300-e2e0-11f0-a197-076b2a14f8441,VALID,5c4fa300-e2e0-11f0-a197-076b2a14f8441,2025-12-27 04:56:10.088+00,2025-12-27 05:02:58.212+00,,1766811370088,f,f,DECLARATION,AE-1137349,"",FCUAE11965269,FC2526C002076511,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5409054,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""27562220-e315-11f0-a197-076b2a14f8441"",""BODID"":""27562220-e315-11f0-a197-076b2a14f8441"",""Key"":""27562220-e315-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1766834045355,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1766834045355,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1766834045355,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002082512"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1766834045355,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE11969759"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,27562220-e315-11f0-a197-076b2a14f8441,VALID,27562220-e315-11f0-a197-076b2a14f8441,2025-12-27 11:14:05.355+00,2025-12-27 11:17:40.961+00,,1766834045355,f,f,DECLARATION,AE-1137349,"",FCUAE11969759,FC2526C002082512,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5409115,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""2a873dd0-e315-11f0-a197-076b2a14f8441"",""BODID"":""2a873dd0-e315-11f0-a197-076b2a14f8441"",""Key"":""2a873dd0-e315-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1766834050041,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1766834050041,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1766834050041,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002082151"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1766834050041,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE11939292"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,2a873dd0-e315-11f0-a197-076b2a14f8441,VALID,2a873dd0-e315-11f0-a197-076b2a14f8441,2025-12-27 11:14:10.041+00,2025-12-27 11:18:01.889+00,,1766834050041,f,f,DECLARATION,AE-1137349,"",FCUAE11939292,FC2526C002082151,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5409118,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""2cf6de40-e315-11f0-a197-076b2a14f8441"",""BODID"":""2cf6de40-e315-11f0-a197-076b2a14f8441"",""Key"":""2cf6de40-e315-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1766834054044,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1766834054044,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1766834054044,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002081381"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1766834054044,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE11960192"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,2cf6de40-e315-11f0-a197-076b2a14f8441,VALID,2cf6de40-e315-11f0-a197-076b2a14f8441,2025-12-27 11:14:14.044+00,2025-12-27 11:18:30.065+00,,1766834054044,f,f,DECLARATION,AE-1137349,"",FCUAE11960192,FC2526C002081381,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5409122,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""5e808cc0-e2e0-11f0-a197-076b2a14f8441"",""BODID"":""5e808cc0-e2e0-11f0-a197-076b2a14f8441"",""Key"":""5e808cc0-e2e0-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1766811373904,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1766811373904,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1766811373904,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002076697"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1766811373904,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE11960782"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,5e808cc0-e2e0-11f0-a197-076b2a14f8441,VALID,5e808cc0-e2e0-11f0-a197-076b2a14f8441,2025-12-27 04:56:13.904+00,2025-12-27 05:03:11.145+00,,1766811373904,f,f,DECLARATION,AE-1137349,"",FCUAE11960782,FC2526C002076697,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5409055,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""ba2b6880-e2cf-11f0-a197-076b2a14f8441"",""BODID"":""ba2b6880-e2cf-11f0-a197-076b2a14f8441"",""Key"":""ba2b6880-e2cf-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1766804226069,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1766804226069,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1766804226069,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002076519"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1766804226069,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE11965074"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,ba2b6880-e2cf-11f0-a197-076b2a14f8441,VALID,ba2b6880-e2cf-11f0-a197-076b2a14f8441,2025-12-27 02:57:06.069+00,2025-12-27 02:57:39.636+00,,1766804226069,f,f,DECLARATION,AE-1137349,"",FCUAE11965074,FC2526C002076519,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5408024,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""c19265b0-e2cf-11f0-a197-076b2a14f8441"",""BODID"":""c19265b0-e2cf-11f0-a197-076b2a14f8441"",""Key"":""c19265b0-e2cf-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1766804238580,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1766804238580,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1766804238580,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002078583"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1766804238580,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE10906929"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,c19265b0-e2cf-11f0-a197-076b2a14f8441,VALID,c19265b0-e2cf-11f0-a197-076b2a14f8441,2025-12-27 02:57:18.58+00,2025-12-27 02:58:22.585+00,,1766804238580,f,f,DECLARATION,AE-1137349,"",FCUAE10906929,FC2526C002078583,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5408038,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""ba9ec3c0-e2cf-11f0-a197-076b2a14f8441"",""BODID"":""ba9ec3c0-e2cf-11f0-a197-076b2a14f8441"",""Key"":""ba9ec3c0-e2cf-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1766804226820,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1766804226820,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1766804226820,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002078671"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1766804226820,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE11903592"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,ba9ec3c0-e2cf-11f0-a197-076b2a14f8441,VALID,ba9ec3c0-e2cf-11f0-a197-076b2a14f8441,2025-12-27 02:57:06.82+00,2025-12-27 02:57:42.81+00,,1766804226820,f,f,DECLARATION,AE-1137349,"",FCUAE11903592,FC2526C002078671,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5408025,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""bb170100-e2cf-11f0-a197-076b2a14f8441"",""BODID"":""bb170100-e2cf-11f0-a197-076b2a14f8441"",""Key"":""bb170100-e2cf-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1766804227831,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1766804227831,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1766804227831,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002077965"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1766804227831,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE11959658"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,bb170100-e2cf-11f0-a197-076b2a14f8441,VALID,bb170100-e2cf-11f0-a197-076b2a14f8441,2025-12-27 02:57:07.831+00,2025-12-27 02:57:45.788+00,,1766804227831,f,f,DECLARATION,AE-1137349,"",FCUAE11959658,FC2526C002077965,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5408026,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""bbc6a1f0-e2cf-11f0-a197-076b2a14f8441"",""BODID"":""bbc6a1f0-e2cf-11f0-a197-076b2a14f8441"",""Key"":""bbc6a1f0-e2cf-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1766804228866,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1766804228866,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1766804228866,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002077878"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1766804228866,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE11960435"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,bbc6a1f0-e2cf-11f0-a197-076b2a14f8441,VALID,bbc6a1f0-e2cf-11f0-a197-076b2a14f8441,2025-12-27 02:57:08.866+00,2025-12-27 02:57:48.588+00,,1766804228866,f,f,DECLARATION,AE-1137349,"",FCUAE11960435,FC2526C002077878,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5408027,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""bc4c4cb0-e2cf-11f0-a197-076b2a14f8441"",""BODID"":""bc4c4cb0-e2cf-11f0-a197-076b2a14f8441"",""Key"":""bc4c4cb0-e2cf-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1766804229696,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1766804229696,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1766804229696,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002078307"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1766804229696,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE11935335"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,bc4c4cb0-e2cf-11f0-a197-076b2a14f8441,VALID,bc4c4cb0-e2cf-11f0-a197-076b2a14f8441,2025-12-27 02:57:09.696+00,2025-12-27 02:57:51.331+00,,1766804229696,f,f,DECLARATION,AE-1137349,"",FCUAE11935335,FC2526C002078307,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5408028,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""bcce9c10-e2cf-11f0-a197-076b2a14f8441"",""BODID"":""bcce9c10-e2cf-11f0-a197-076b2a14f8441"",""Key"":""bcce9c10-e2cf-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1766804230581,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1766804230581,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1766804230581,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002077658"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1766804230581,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE11965412"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,bcce9c10-e2cf-11f0-a197-076b2a14f8441,VALID,bcce9c10-e2cf-11f0-a197-076b2a14f8441,2025-12-27 02:57:10.581+00,2025-12-27 02:57:54.094+00,,1766804230581,f,f,DECLARATION,AE-1137349,"",FCUAE11965412,FC2526C002077658,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5408029,1,f,AE-1137349,firstcryecomchannel
