tranxData,block_num,txnid,status,key,createdAt,updatedAt,submittedby,lastactivitytimestamp,iswarning,iscritical,documenttype,ecommbusinesscode,orgtype,orderno,invoiceno,documentno,currentstage,laststage,retrycount,errors,pickedby,regimetype,declarationtype,customstatus,pickedtimestamp,authorizeddeclarant,errortype,requestid,retryrequired,ecombusinesscode,customsstatus,__collection,id,direction,ismanualretry,logisticprovider,channelidentifier
"{""_id"":""0b02acd0-ec32-11f0-a197-076b2a14f8441"",""BODID"":""0b02acd0-ec32-11f0-a197-076b2a14f8441"",""Key"":""0b02acd0-ec32-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1767836012588,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1767836012588,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1767836012588,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002163308"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1767836012588,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE12045513"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,0b02acd0-ec32-11f0-a197-076b2a14f8441,VALID,0b02acd0-ec32-11f0-a197-076b2a14f8441,2026-01-08 01:33:32.588+00,2026-01-08 01:44:13.051+00,,1767836012588,f,f,DECLARATION,AE-1137349,"",FCUAE12045513,FC2526C002163308,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5690207,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""0a940c80-ec32-11f0-a197-076b2a14f8441"",""BODID"":""0a940c80-ec32-11f0-a197-076b2a14f8441"",""Key"":""0a940c80-ec32-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1767836011863,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1767836011863,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1767836011863,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002162111"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1767836011863,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE12071997"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,0a940c80-ec32-11f0-a197-076b2a14f8441,VALID,0a940c80-ec32-11f0-a197-076b2a14f8441,2026-01-08 01:33:31.863+00,2026-01-08 01:43:58.924+00,,1767836011863,f,f,DECLARATION,AE-1137349,"",FCUAE12071997,FC2526C002162111,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5690203,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""0ab02000-ec32-11f0-a197-076b2a14f8441"",""BODID"":""0ab02000-ec32-11f0-a197-076b2a14f8441"",""Key"":""0ab02000-ec32-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1767836012050,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1767836012050,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1767836012050,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002162674"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1767836012050,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE12044904"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,0ab02000-ec32-11f0-a197-076b2a14f8441,VALID,0ab02000-ec32-11f0-a197-076b2a14f8441,2026-01-08 01:33:32.05+00,2026-01-08 01:44:02.493+00,,1767836012050,f,f,DECLARATION,AE-1137349,"",FCUAE12044904,FC2526C002162674,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5690204,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""0acd9310-ec32-11f0-a197-076b2a14f8441"",""BODID"":""0acd9310-ec32-11f0-a197-076b2a14f8441"",""Key"":""0acd9310-ec32-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1767836012242,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1767836012242,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1767836012242,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002162614"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1767836012242,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE12085673"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,0acd9310-ec32-11f0-a197-076b2a14f8441,VALID,0acd9310-ec32-11f0-a197-076b2a14f8441,2026-01-08 01:33:32.242+00,2026-01-08 01:44:06.086+00,,1767836012242,f,f,DECLARATION,AE-1137349,"",FCUAE12085673,FC2526C002162614,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5690205,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""0ae93160-ec32-11f0-a197-076b2a14f8441"",""BODID"":""0ae93160-ec32-11f0-a197-076b2a14f8441"",""Key"":""0ae93160-ec32-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1767836012419,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1767836012419,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1767836012419,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002162694"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1767836012419,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE12073771"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,0ae93160-ec32-11f0-a197-076b2a14f8441,VALID,0ae93160-ec32-11f0-a197-076b2a14f8441,2026-01-08 01:33:32.419+00,2026-01-08 01:44:09.61+00,,1767836012419,f,f,DECLARATION,AE-1137349,"",FCUAE12073771,FC2526C002162694,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5690206,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""0b1ec050-ec32-11f0-a197-076b2a14f8441"",""BODID"":""0b1ec050-ec32-11f0-a197-076b2a14f8441"",""Key"":""0b1ec050-ec32-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1767836012771,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1767836012771,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1767836012771,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002165855"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1767836012771,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE12083457"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,0b1ec050-ec32-11f0-a197-076b2a14f8441,VALID,0b1ec050-ec32-11f0-a197-076b2a14f8441,2026-01-08 01:33:32.771+00,2026-01-08 01:44:16.311+00,,1767836012771,f,f,DECLARATION,AE-1137349,"",FCUAE12083457,FC2526C002165855,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5690208,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""0b3fb5d0-ec32-11f0-a197-076b2a14f8441"",""BODID"":""0b3fb5d0-ec32-11f0-a197-076b2a14f8441"",""Key"":""0b3fb5d0-ec32-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1767836012988,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1767836012988,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1767836012988,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002163043"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1767836012988,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE12036906"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,0b3fb5d0-ec32-11f0-a197-076b2a14f8441,VALID,0b3fb5d0-ec32-11f0-a197-076b2a14f8441,2026-01-08 01:33:32.988+00,2026-01-08 01:44:19.312+00,,1767836012988,f,f,DECLARATION,AE-1137349,"",FCUAE12036906,FC2526C002163043,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5690209,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""2bdab9c0-ec32-11f0-a197-076b2a14f8441"",""BODID"":""2bdab9c0-ec32-11f0-a197-076b2a14f8441"",""Key"":""2bdab9c0-ec32-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1767836067685,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1767836067685,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1767836067685,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002167627"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1767836067685,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE12039988"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,2bdab9c0-ec32-11f0-a197-076b2a14f8441,VALID,2bdab9c0-ec32-11f0-a197-076b2a14f8441,2026-01-08 01:34:27.685+00,2026-01-08 01:47:02.131+00,,1767836067685,f,f,DECLARATION,AE-1137349,"",FCUAE12039988,FC2526C002167627,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5690210,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""2bfc4b80-ec32-11f0-a197-076b2a14f8441"",""BODID"":""2bfc4b80-ec32-11f0-a197-076b2a14f8441"",""Key"":""2bfc4b80-ec32-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1767836067910,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1767836067910,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1767836067910,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002167245"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1767836067910,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE12050702"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,2bfc4b80-ec32-11f0-a197-076b2a14f8441,VALID,2bfc4b80-ec32-11f0-a197-076b2a14f8441,2026-01-08 01:34:27.91+00,2026-01-08 01:47:05.771+00,,1767836067910,f,f,DECLARATION,AE-1137349,"",FCUAE12050702,FC2526C002167245,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5690211,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""2c194960-ec32-11f0-a197-076b2a14f8441"",""BODID"":""2c194960-ec32-11f0-a197-076b2a14f8441"",""Key"":""2c194960-ec32-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1767836068098,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1767836068098,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1767836068098,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002162881"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1767836068098,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE11971401"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,2c194960-ec32-11f0-a197-076b2a14f8441,VALID,2c194960-ec32-11f0-a197-076b2a14f8441,2026-01-08 01:34:28.098+00,2026-01-08 01:47:09.479+00,,1767836068098,f,f,DECLARATION,AE-1137349,"",FCUAE11971401,FC2526C002162881,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5690212,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""2c336110-ec32-11f0-a197-076b2a14f8441"",""BODID"":""2c336110-ec32-11f0-a197-076b2a14f8441"",""Key"":""2c336110-ec32-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1767836068263,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1767836068263,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1767836068263,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002166181"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1767836068263,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE11876294"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,2c336110-ec32-11f0-a197-076b2a14f8441,VALID,2c336110-ec32-11f0-a197-076b2a14f8441,2026-01-08 01:34:28.263+00,2026-01-08 01:47:12.975+00,,1767836068263,f,f,DECLARATION,AE-1137349,"",FCUAE11876294,FC2526C002166181,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5690213,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""2c645c20-ec32-11f0-a197-076b2a14f8441"",""BODID"":""2c645c20-ec32-11f0-a197-076b2a14f8441"",""Key"":""2c645c20-ec32-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1767836068589,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1767836068589,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1767836068589,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002163019"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1767836068589,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE12076515"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,2c645c20-ec32-11f0-a197-076b2a14f8441,VALID,2c645c20-ec32-11f0-a197-076b2a14f8441,2026-01-08 01:34:28.589+00,2026-01-08 01:47:28.058+00,,1767836068589,f,f,DECLARATION,AE-1137349,"",FCUAE12076515,FC2526C002163019,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5690214,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""40eeff10-ec32-11f0-a197-076b2a14f8441"",""BODID"":""40eeff10-ec32-11f0-a197-076b2a14f8441"",""Key"":""40eeff10-ec32-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1767836103057,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1767836103057,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1767836103057,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002166607"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1767836103057,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE12036158"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,40eeff10-ec32-11f0-a197-076b2a14f8441,VALID,40eeff10-ec32-11f0-a197-076b2a14f8441,2026-01-08 01:35:03.057+00,2026-01-08 01:47:59.042+00,,1767836103057,f,f,DECLARATION,AE-1137349,"",FCUAE12036158,FC2526C002166607,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5690219,1,f,AE-1137349,firstcryecomchannel
