tranxData,block_num,txnid,status,key,createdAt,updatedAt,submittedby,lastactivitytimestamp,iswarning,iscritical,documenttype,ecommbusinesscode,orgtype,orderno,invoiceno,documentno,currentstage,laststage,retrycount,errors,pickedby,regimetype,declarationtype,customstatus,pickedtimestamp,authorizeddeclarant,errortype,requestid,retryrequired,ecombusinesscode,customsstatus,__collection,id,direction,ismanualretry,logisticprovider,channelidentifier
"{""_id"":""b383cef0-eb7b-11f0-a197-076b2a14f8441"",""BODID"":""b383cef0-eb7b-11f0-a197-076b2a14f8441"",""Key"":""b383cef0-eb7b-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1767757699301,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1767757699301,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1767757699301,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002155897"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1767757699301,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE12040061"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,b383cef0-eb7b-11f0-a197-076b2a14f8441,VALID,b383cef0-eb7b-11f0-a197-076b2a14f8441,2026-01-07 03:48:19.301+00,2026-01-07 06:09:00.338+00,,1767757699301,f,f,DECLARATION,AE-1137349,"",FCUAE12040061,FC2526C002155897,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5624677,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""bada2a50-eb7b-11f0-a197-076b2a14f8441"",""BODID"":""bada2a50-eb7b-11f0-a197-076b2a14f8441"",""Key"":""bada2a50-eb7b-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1767757710695,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1767757710695,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1767757710695,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002157148"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1767757710695,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE12080133"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,bada2a50-eb7b-11f0-a197-076b2a14f8441,VALID,bada2a50-eb7b-11f0-a197-076b2a14f8441,2026-01-07 03:48:30.695+00,2026-01-07 06:09:21.216+00,,1767757710695,f,f,DECLARATION,AE-1137349,"",FCUAE12080133,FC2526C002157148,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5624678,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""bd52cb70-eb7b-11f0-a197-076b2a14f8441"",""BODID"":""bd52cb70-eb7b-11f0-a197-076b2a14f8441"",""Key"":""bd52cb70-eb7b-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1767757715188,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1767757715188,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1767757715188,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002157624"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1767757715188,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE12081883"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,bd52cb70-eb7b-11f0-a197-076b2a14f8441,VALID,bd52cb70-eb7b-11f0-a197-076b2a14f8441,2026-01-07 03:48:35.188+00,2026-01-07 06:09:27.97+00,,1767757715188,f,f,DECLARATION,AE-1137349,"",FCUAE12081883,FC2526C002157624,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5624679,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""d02d7470-eb7b-11f0-a197-076b2a14f8441"",""BODID"":""d02d7470-eb7b-11f0-a197-076b2a14f8441"",""Key"":""d02d7470-eb7b-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1767757747928,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1767757747928,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1767757747928,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002160104"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1767757747928,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE11887364"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,d02d7470-eb7b-11f0-a197-076b2a14f8441,VALID,d02d7470-eb7b-11f0-a197-076b2a14f8441,2026-01-07 03:49:07.928+00,2026-01-07 06:10:06.345+00,,1767757747928,f,f,DECLARATION,AE-1137349,"",FCUAE11887364,FC2526C002160104,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5624680,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""d442ae90-eb7b-11f0-a197-076b2a14f8441"",""BODID"":""d442ae90-eb7b-11f0-a197-076b2a14f8441"",""Key"":""d442ae90-eb7b-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1767757755701,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1767757755701,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1767757755701,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002159807"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1767757755701,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE12082163"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,d442ae90-eb7b-11f0-a197-076b2a14f8441,VALID,d442ae90-eb7b-11f0-a197-076b2a14f8441,2026-01-07 03:49:15.701+00,2026-01-07 06:10:23.544+00,,1767757755701,f,f,DECLARATION,AE-1137349,"",FCUAE12082163,FC2526C002159807,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5624681,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""e3f05a90-eb7b-11f0-a197-076b2a14f8441"",""BODID"":""e3f05a90-eb7b-11f0-a197-076b2a14f8441"",""Key"":""e3f05a90-eb7b-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1767757779633,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1767757779633,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1767757779633,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002159783"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1767757779633,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE10912402"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,e3f05a90-eb7b-11f0-a197-076b2a14f8441,VALID,e3f05a90-eb7b-11f0-a197-076b2a14f8441,2026-01-07 03:49:39.633+00,2026-01-07 06:11:15.579+00,,1767757779633,f,f,DECLARATION,AE-1137349,"",FCUAE10912402,FC2526C002159783,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5624682,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""e7441970-eb7b-11f0-a197-076b2a14f8441"",""BODID"":""e7441970-eb7b-11f0-a197-076b2a14f8441"",""Key"":""e7441970-eb7b-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1767757785261,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1767757785261,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1767757785261,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002158232"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1767757785261,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE12073213"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,e7441970-eb7b-11f0-a197-076b2a14f8441,VALID,e7441970-eb7b-11f0-a197-076b2a14f8441,2026-01-07 03:49:45.261+00,2026-01-07 06:11:23.447+00,,1767757785261,f,f,DECLARATION,AE-1137349,"",FCUAE12073213,FC2526C002158232,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5624683,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""ec94e0d0-eb7b-11f0-a197-076b2a14f8441"",""BODID"":""ec94e0d0-eb7b-11f0-a197-076b2a14f8441"",""Key"":""ec94e0d0-eb7b-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1767757794401,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1767757794401,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1767757794401,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002156030"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1767757794401,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE11076670"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,ec94e0d0-eb7b-11f0-a197-076b2a14f8441,VALID,ec94e0d0-eb7b-11f0-a197-076b2a14f8441,2026-01-07 03:49:54.401+00,2026-01-07 06:12:00.815+00,,1767757794401,f,f,DECLARATION,AE-1137349,"",FCUAE11076670,FC2526C002156030,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5624684,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""fd776350-eb7b-11f0-a197-076b2a14f8441"",""BODID"":""fd776350-eb7b-11f0-a197-076b2a14f8441"",""Key"":""fd776350-eb7b-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1767757824272,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1767757824272,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1767757824272,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002155682"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1767757824272,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE11883792"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,fd776350-eb7b-11f0-a197-076b2a14f8441,VALID,fd776350-eb7b-11f0-a197-076b2a14f8441,2026-01-07 03:50:24.272+00,2026-01-07 06:12:37.672+00,,1767757824272,f,f,DECLARATION,AE-1137349,"",FCUAE11883792,FC2526C002155682,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5624685,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""10571560-eb7c-11f0-a197-076b2a14f8441"",""BODID"":""10571560-eb7c-11f0-a197-076b2a14f8441"",""Key"":""10571560-eb7c-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1767757853880,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1767757853880,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1767757853880,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002157466"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1767757853880,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE11978008"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,10571560-eb7c-11f0-a197-076b2a14f8441,VALID,10571560-eb7c-11f0-a197-076b2a14f8441,2026-01-07 03:50:53.88+00,2026-01-07 06:14:34.046+00,,1767757853880,f,f,DECLARATION,AE-1137349,"",FCUAE11978008,FC2526C002157466,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5624686,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""17eaa0d0-eb7c-11f0-a197-076b2a14f8441"",""BODID"":""17eaa0d0-eb7c-11f0-a197-076b2a14f8441"",""Key"":""17eaa0d0-eb7c-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1767757866371,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1767757866371,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1767757866371,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002155628"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1767757866371,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE12039717"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,17eaa0d0-eb7c-11f0-a197-076b2a14f8441,VALID,17eaa0d0-eb7c-11f0-a197-076b2a14f8441,2026-01-07 03:51:06.371+00,2026-01-07 06:15:20.072+00,,1767757866371,f,f,DECLARATION,AE-1137349,"",FCUAE12039717,FC2526C002155628,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5624687,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""1ba62230-eb7c-11f0-a197-076b2a14f8441"",""BODID"":""1ba62230-eb7c-11f0-a197-076b2a14f8441"",""Key"":""1ba62230-eb7c-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1767757873667,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1767757873667,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1767757873667,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002153730"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1767757873667,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE12042885"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,1ba62230-eb7c-11f0-a197-076b2a14f8441,VALID,1ba62230-eb7c-11f0-a197-076b2a14f8441,2026-01-07 03:51:13.667+00,2026-01-07 06:15:59.765+00,,1767757873667,f,f,DECLARATION,AE-1137349,"",FCUAE12042885,FC2526C002153730,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5624688,1,f,AE-1137349,firstcryecomchannel
"{""_id"":""231b5030-eb7c-11f0-a197-076b2a14f8441"",""BODID"":""231b5030-eb7c-11f0-a197-076b2a14f8441"",""Key"":""231b5030-eb7c-11f0-a197-076b2a14f8441"",""actionBy"":""AE-1137349"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1767757885492,""currentStage"":""W"",""customsStatus"":"""",""customsSubmissionResponse"":"""",""declarationClearedTime"":"""",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":"""",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1767757885492,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1767757885492,""retryCount"":0,""status"":""""}],""invoiceNo"":""FC2526C002158639"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":false,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1767757885492,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE11885491"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":"""",""responseJSONPayload"":"""",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",1000,231b5030-eb7c-11f0-a197-076b2a14f8441,VALID,231b5030-eb7c-11f0-a197-076b2a14f8441,2026-01-07 03:51:25.492+00,2026-01-07 06:16:35.948+00,,1767757885492,f,f,DECLARATION,AE-1137349,"",FCUAE11885491,FC2526C002158639,"",W,"",0,"",,1,102,"",,AE-1137349,"","",f,,,documenttracking,5624689,1,f,AE-1137349,firstcryecomchannel
